"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2015",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,18739.9
2015,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,310237.45
2015,1,GA,"Combined Heat and Power, Commercial Power",Total,2763.89
2015,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2015,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,265.38
2015,1,GA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,183.16
2015,1,GA,"Combined Heat and Power, Commercial Power",Other Biomass,2315.36
2015,1,GA,"Combined Heat and Power, Electric Power",Total,6013.12
2015,1,GA,"Combined Heat and Power, Electric Power",Natural Gas,185.79
2015,1,GA,"Combined Heat and Power, Electric Power",Petroleum,4892.21
2015,1,GA,"Combined Heat and Power, Electric Power",Other Biomass,935.12
2015,1,GA,"Electric Generators, Independent Power Producers",Total,1359758.25
2015,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1000.25
2015,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,1288968.45
2015,1,GA,"Electric Generators, Independent Power Producers",Petroleum,14460.01
2015,1,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6990.81
2015,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,11091.06
2015,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,37247.68
2015,1,GA,"Electric Generators, Electric Utilities",Total,9144899.27
2015,1,GA,"Electric Generators, Electric Utilities",Coal,2976658.96
2015,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,-83546
2015,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,264447.99
2015,1,GA,"Electric Generators, Electric Utilities",Natural Gas,2991739.96
2015,1,GA,"Electric Generators, Electric Utilities",Nuclear,2979307
2015,1,GA,"Electric Generators, Electric Utilities",Petroleum,15632.97
2015,1,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,658.39
2015,1,HI,Total Electric Power Industry,Total,780425.66
2015,1,HI,Total Electric Power Industry,Coal,115288.53
2015,1,HI,Total Electric Power Industry,Geothermal,18993
2015,1,HI,Total Electric Power Industry,Hydroelectric Conventional,7742.01
2015,1,HI,Total Electric Power Industry,Other Gases,6414.19
2015,1,HI,Total Electric Power Industry,Other,15810.13
2015,1,HI,Total Electric Power Industry,Petroleum,556745.91
2015,1,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,3405.58
2015,1,HI,Total Electric Power Industry,Other Biomass,30765.17
2015,1,HI,Total Electric Power Industry,Wind,25261.14
2015,1,HI,"Combined Heat and Power, Industrial Power",Total,39430.29
2015,1,HI,"Combined Heat and Power, Industrial Power",Coal,1436.01
2015,1,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,5287.78
2015,1,HI,"Combined Heat and Power, Industrial Power",Other Gases,6414.19
2015,1,HI,"Combined Heat and Power, Industrial Power",Petroleum,16622.46
2015,1,HI,"Combined Heat and Power, Industrial Power",Other Biomass,9669.86
2015,1,HI,"Combined Heat and Power, Commercial Power",Total,31396
2015,1,HI,"Combined Heat and Power, Commercial Power",Other,15288.37
2015,1,HI,"Combined Heat and Power, Commercial Power",Petroleum,195.32
2015,1,HI,"Combined Heat and Power, Commercial Power",Other Biomass,15912.31
2015,1,HI,"Combined Heat and Power, Electric Power",Total,192283
2015,1,HI,"Combined Heat and Power, Electric Power",Coal,113852.52
2015,1,HI,"Combined Heat and Power, Electric Power",Other,521.77
2015,1,HI,"Combined Heat and Power, Electric Power",Petroleum,77908.72
2015,1,HI,"Combined Heat and Power, Electric Power",Other Biomass,0
2015,1,HI,"Electric Generators, Independent Power Producers",Total,59320
2015,1,HI,"Electric Generators, Independent Power Producers",Geothermal,18993
2015,1,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,31
2015,1,HI,"Electric Generators, Independent Power Producers",Other,0
2015,1,HI,"Electric Generators, Independent Power Producers",Petroleum,13065.77
2015,1,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1969.09
2015,1,HI,"Electric Generators, Independent Power Producers",Wind,25261.14
2015,1,HI,"Electric Generators, Electric Utilities",Total,457996.37
2015,1,HI,"Electric Generators, Electric Utilities",Coal,0
2015,1,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2423.24
2015,1,HI,"Electric Generators, Electric Utilities",Other,0
2015,1,HI,"Electric Generators, Electric Utilities",Petroleum,448953.64
2015,1,HI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1436.49
2015,1,HI,"Electric Generators, Electric Utilities",Other Biomass,5183
2015,1,IA,Total Electric Power Industry,Total,5431152.89
2015,1,IA,Total Electric Power Industry,Coal,2888278.17
2015,1,IA,Total Electric Power Industry,Hydroelectric Conventional,91706.27
2015,1,IA,Total Electric Power Industry,Natural Gas,185144.39
2015,1,IA,Total Electric Power Industry,Nuclear,418537
2015,1,IA,Total Electric Power Industry,Other,0
2015,1,IA,Total Electric Power Industry,Petroleum,10555.7
2015,1,IA,Total Electric Power Industry,Other Biomass,25166.02
2015,1,IA,Total Electric Power Industry,Wind,1811615.96
2015,1,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,149.38
2015,1,IA,"Combined Heat and Power, Industrial Power",Total,181385.88
2015,1,IA,"Combined Heat and Power, Industrial Power",Coal,157836.19
2015,1,IA,"Combined Heat and Power, Industrial Power",Natural Gas,7388.43
2015,1,IA,"Combined Heat and Power, Industrial Power",Other,0
2015,1,IA,"Combined Heat and Power, Industrial Power",Petroleum,5908.83
2015,1,IA,"Combined Heat and Power, Industrial Power",Other Biomass,10252.43
2015,1,IA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,1,IA,"Combined Heat and Power, Commercial Power",Total,21704.61
2015,1,IA,"Combined Heat and Power, Commercial Power",Coal,10883.46
2015,1,IA,"Combined Heat and Power, Commercial Power",Natural Gas,6689.18
2015,1,IA,"Combined Heat and Power, Commercial Power",Petroleum,1303.63
2015,1,IA,"Combined Heat and Power, Commercial Power",Other Biomass,2358.63
2015,1,IA,"Combined Heat and Power, Commercial Power",Wind,320.32
2015,1,IA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,149.38
2015,1,IA,"Combined Heat and Power, Electric Power",Total,407.37
2015,1,IA,"Combined Heat and Power, Electric Power",Other Biomass,407.37
2015,1,IA,"Electric Generators, Independent Power Producers",Total,1156834.14
2015,1,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,664.3
2015,1,IA,"Electric Generators, Independent Power Producers",Natural Gas,0
2015,1,IA,"Electric Generators, Independent Power Producers",Nuclear,418537
2015,1,IA,"Electric Generators, Independent Power Producers",Petroleum,86.57
2015,1,IA,"Electric Generators, Independent Power Producers",Other Biomass,9751.7
2015,1,IA,"Electric Generators, Independent Power Producers",Wind,727794.58
2015,1,IA,"Electric Generators, Electric Utilities",Total,4070820.88
2015,1,IA,"Electric Generators, Electric Utilities",Coal,2719558.52
2015,1,IA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,91041.97
2015,1,IA,"Electric Generators, Electric Utilities",Natural Gas,171066.78
2015,1,IA,"Electric Generators, Electric Utilities",Petroleum,3256.67
2015,1,IA,"Electric Generators, Electric Utilities",Other Biomass,2395.89
2015,1,IA,"Electric Generators, Electric Utilities",Wind,1083501.05
2015,1,IA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,ID,Total Electric Power Industry,Total,1305768.05
2015,1,ID,Total Electric Power Industry,Coal,6457.89
2015,1,ID,Total Electric Power Industry,Geothermal,8732.25
2015,1,ID,Total Electric Power Industry,Hydroelectric Conventional,733711.77
2015,1,ID,Total Electric Power Industry,Natural Gas,325052.71
2015,1,ID,Total Electric Power Industry,Other,0
2015,1,ID,Total Electric Power Industry,Petroleum,0.09
2015,1,ID,Total Electric Power Industry,Other Biomass,14718.9
2015,1,ID,Total Electric Power Industry,Wind,178707.35
2015,1,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,38387.09
2015,1,ID,"Combined Heat and Power, Industrial Power",Total,45020.12
2015,1,ID,"Combined Heat and Power, Industrial Power",Coal,6457.89
2015,1,ID,"Combined Heat and Power, Industrial Power",Natural Gas,3762.65
2015,1,ID,"Combined Heat and Power, Industrial Power",Other,0
2015,1,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,1,ID,"Combined Heat and Power, Industrial Power",Other Biomass,1070.49
2015,1,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,33729.09
2015,1,ID,"Combined Heat and Power, Commercial Power",Total,0
2015,1,ID,"Combined Heat and Power, Commercial Power",Other Biomass,0
2015,1,ID,"Combined Heat and Power, Electric Power",Total,15354.56
2015,1,ID,"Combined Heat and Power, Electric Power",Natural Gas,7072.06
2015,1,ID,"Combined Heat and Power, Electric Power",Other Biomass,3624.5
2015,1,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,4658
2015,1,ID,"Electric Generators, Independent Power Producers",Total,346612.06
2015,1,ID,"Electric Generators, Independent Power Producers",Geothermal,8732.25
2015,1,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,50386.26
2015,1,ID,"Electric Generators, Independent Power Producers",Natural Gas,108570
2015,1,ID,"Electric Generators, Independent Power Producers",Other Biomass,9235.2
2015,1,ID,"Electric Generators, Independent Power Producers",Wind,169688.35
2015,1,ID,"Electric Generators, Electric Utilities",Total,898781.31
2015,1,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,683325.51
2015,1,ID,"Electric Generators, Electric Utilities",Natural Gas,205648
2015,1,ID,"Electric Generators, Electric Utilities",Petroleum,0.09
2015,1,ID,"Electric Generators, Electric Utilities",Other Biomass,788.71
2015,1,ID,"Electric Generators, Electric Utilities",Wind,9019
2015,1,IL,Total Electric Power Industry,Total,17973918.96
2015,1,IL,Total Electric Power Industry,Coal,7373805.49
2015,1,IL,Total Electric Power Industry,Hydroelectric Conventional,10270.74
2015,1,IL,Total Electric Power Industry,Natural Gas,816304.47
2015,1,IL,Total Electric Power Industry,Nuclear,8653871
2015,1,IL,Total Electric Power Industry,Other Gases,34989.23
2015,1,IL,Total Electric Power Industry,Other,20828.87
2015,1,IL,Total Electric Power Industry,Petroleum,4339.42
2015,1,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,3061.96
2015,1,IL,Total Electric Power Industry,Other Biomass,52514.12
2015,1,IL,Total Electric Power Industry,Wind,1003933.66
2015,1,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,1,IL,"Combined Heat and Power, Industrial Power",Total,235275.88
2015,1,IL,"Combined Heat and Power, Industrial Power",Coal,144814.74
2015,1,IL,"Combined Heat and Power, Industrial Power",Natural Gas,34652.38
2015,1,IL,"Combined Heat and Power, Industrial Power",Other Gases,34988.24
2015,1,IL,"Combined Heat and Power, Industrial Power",Other,20819.96
2015,1,IL,"Combined Heat and Power, Industrial Power",Petroleum,0.56
2015,1,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,1,IL,"Combined Heat and Power, Commercial Power",Total,49735.06
2015,1,IL,"Combined Heat and Power, Commercial Power",Coal,4245.81
2015,1,IL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,271.26
2015,1,IL,"Combined Heat and Power, Commercial Power",Natural Gas,44856.11
2015,1,IL,"Combined Heat and Power, Commercial Power",Petroleum,8.61
2015,1,IL,"Combined Heat and Power, Commercial Power",Other Biomass,0
2015,1,IL,"Combined Heat and Power, Commercial Power",Wind,353.26
2015,1,IL,"Combined Heat and Power, Electric Power",Total,60044.67
2015,1,IL,"Combined Heat and Power, Electric Power",Natural Gas,59347.4
2015,1,IL,"Combined Heat and Power, Electric Power",Other Gases,0.99
2015,1,IL,"Combined Heat and Power, Electric Power",Other,0
2015,1,IL,"Combined Heat and Power, Electric Power",Petroleum,75.84
2015,1,IL,"Combined Heat and Power, Electric Power",Other Biomass,620.44
2015,1,IL,"Electric Generators, Independent Power Producers",Total,16749067.76
2015,1,IL,"Electric Generators, Independent Power Producers",Coal,6365100.39
2015,1,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5693.25
2015,1,IL,"Electric Generators, Independent Power Producers",Natural Gas,664284.7
2015,1,IL,"Electric Generators, Independent Power Producers",Nuclear,8653871
2015,1,IL,"Electric Generators, Independent Power Producers",Other,8.91
2015,1,IL,"Electric Generators, Independent Power Producers",Petroleum,2870.47
2015,1,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3026.05
2015,1,IL,"Electric Generators, Independent Power Producers",Other Biomass,51893.68
2015,1,IL,"Electric Generators, Independent Power Producers",Wind,1002319.31
2015,1,IL,"Electric Generators, Electric Utilities",Total,879795.59
2015,1,IL,"Electric Generators, Electric Utilities",Coal,859644.55
2015,1,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4306.24
2015,1,IL,"Electric Generators, Electric Utilities",Natural Gas,13163.88
2015,1,IL,"Electric Generators, Electric Utilities",Petroleum,1383.94
2015,1,IL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,35.91
2015,1,IL,"Electric Generators, Electric Utilities",Other Biomass,0
2015,1,IL,"Electric Generators, Electric Utilities",Wind,1261.09
2015,1,IN,Total Electric Power Industry,Total,10158437.34
2015,1,IN,Total Electric Power Industry,Coal,7884509.37
2015,1,IN,Total Electric Power Industry,Hydroelectric Conventional,32548.31
2015,1,IN,Total Electric Power Industry,Natural Gas,1423643.63
2015,1,IN,Total Electric Power Industry,Other Gases,203243.93
2015,1,IN,Total Electric Power Industry,Other,25504.68
2015,1,IN,Total Electric Power Industry,Petroleum,134171.03
2015,1,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,10137.19
2015,1,IN,Total Electric Power Industry,Other Biomass,33947.98
2015,1,IN,Total Electric Power Industry,Wind,410731.24
2015,1,IN,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,1,IN,"Combined Heat and Power, Industrial Power",Total,278824.28
2015,1,IN,"Combined Heat and Power, Industrial Power",Coal,1589.58
2015,1,IN,"Combined Heat and Power, Industrial Power",Natural Gas,46293.85
2015,1,IN,"Combined Heat and Power, Industrial Power",Other Gases,199855.98
2015,1,IN,"Combined Heat and Power, Industrial Power",Other,24084
2015,1,IN,"Combined Heat and Power, Industrial Power",Petroleum,1422.85
2015,1,IN,"Combined Heat and Power, Industrial Power",Other Biomass,5578
2015,1,IN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,1,IN,"Combined Heat and Power, Commercial Power",Total,17550.87
2015,1,IN,"Combined Heat and Power, Commercial Power",Coal,3886.14
2015,1,IN,"Combined Heat and Power, Commercial Power",Natural Gas,10475.48
2015,1,IN,"Combined Heat and Power, Commercial Power",Other,1420.68
2015,1,IN,"Combined Heat and Power, Commercial Power",Petroleum,80.28
2015,1,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1581.87
2015,1,IN,"Combined Heat and Power, Commercial Power",Wind,106.41
2015,1,IN,"Combined Heat and Power, Electric Power",Total,637093.27
2015,1,IN,"Combined Heat and Power, Electric Power",Coal,426367.28
2015,1,IN,"Combined Heat and Power, Electric Power",Natural Gas,210697.14
2015,1,IN,"Combined Heat and Power, Electric Power",Other,0
2015,1,IN,"Combined Heat and Power, Electric Power",Petroleum,28.84
2015,1,IN,"Electric Generators, Independent Power Producers",Total,433608.94
2015,1,IN,"Electric Generators, Independent Power Producers",Coal,3672.75
2015,1,IN,"Electric Generators, Independent Power Producers",Natural Gas,9007
2015,1,IN,"Electric Generators, Independent Power Producers",Petroleum,0
2015,1,IN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,9778.06
2015,1,IN,"Electric Generators, Independent Power Producers",Other Biomass,526.3
2015,1,IN,"Electric Generators, Independent Power Producers",Wind,410624.82
2015,1,IN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2015,1,IN,"Electric Generators, Electric Utilities",Total,8791359.99
2015,1,IN,"Electric Generators, Electric Utilities",Coal,7448993.62
2015,1,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,32548.31
2015,1,IN,"Electric Generators, Electric Utilities",Natural Gas,1147170.14
2015,1,IN,"Electric Generators, Electric Utilities",Other Gases,3387.94
2015,1,IN,"Electric Generators, Electric Utilities",Other,0
2015,1,IN,"Electric Generators, Electric Utilities",Petroleum,132639.05
2015,1,IN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,359.12
2015,1,IN,"Electric Generators, Electric Utilities",Other Biomass,26261.81
2015,1,IN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,KS,Total Electric Power Industry,Total,4011191.54
2015,1,KS,Total Electric Power Industry,Coal,2124725.72
2015,1,KS,Total Electric Power Industry,Hydroelectric Conventional,1607.9
2015,1,KS,Total Electric Power Industry,Natural Gas,40377.3
2015,1,KS,Total Electric Power Industry,Nuclear,909980
2015,1,KS,Total Electric Power Industry,Other,181.81
2015,1,KS,Total Electric Power Industry,Petroleum,6680.25
